t [s],ag [g]
18.235000,-0.02442023
18.240000,-0.01719333
18.245000,-0.01883019
18.250000,-0.02628279
18.255000,-0.02539093
18.260000,-0.01656269
18.265000,-0.00555533
18.270000,-0.00580521
18.275000,-0.00182190
18.280000,-0.00313698
18.285000,-0.00346176
18.290000,-0.00525423
18.295000,0.00310299
18.300000,0.00012214
18.305000,-0.00917247
18.310000,-0.01379862
18.315000,-0.01576802
18.320000,-0.01385440
18.325000,-0.01554068
18.330000,-0.01352176
18.335000,-0.01148181
18.340000,-0.01229015
18.345000,-0.00808040
18.350000,-0.01165329
18.355000,-0.01553421
18.360000,-0.00995436
18.365000,-0.00873618
18.370000,-0.02157447
18.375000,-0.02231954
18.380000,-0.01825380
18.385000,-0.00999542
18.390000,-0.00578255
18.395000,-0.00342231
18.400000,0.00213868
18.405000,0.00734779
18.410000,0.01293628
18.415000,0.00752953
18.420000,0.00715808
18.425000,0.00011014
18.430000,0.00528588
18.435000,0.00214465
18.440000,-0.00251031
18.445000,0.00611335
18.450000,0.00096156
18.455000,-0.00087847
18.460000,-0.00082595
18.465000,-0.00163657
18.470000,0.00365546
18.475000,0.00628087
18.480000,0.00139860
18.485000,0.00490695
18.490000,0.00330473
18.495000,0.00043323
18.500000,0.00294209
18.505000,0.00461831
18.510000,0.00485669
18.515000,0.00056718
18.520000,0.00067930
18.525000,-0.00510333
18.530000,-0.00172484
18.535000,-0.00322041
18.540000,-0.00375833
18.545000,-0.00072776
18.550000,-0.00183419
18.555000,0.00014041
18.560000,-0.00332803
18.565000,-0.00218554
18.570000,0.00181915
18.575000,-0.00674970
18.580000,-0.00875558
18.585000,-0.00820218
18.590000,-0.00884414
18.595000,-0.00660614
18.600000,-0.00139529
18.605000,-0.00108749
18.610000,0.00083839
18.615000,0.00246228
18.620000,0.00661511
18.625000,0.00950899
18.630000,0.01558634
18.635000,0.01957546
18.640000,0.01584313
18.645000,0.01602749
18.650000,0.01925603
18.655000,0.01864051
18.660000,0.00521623
18.665000,0.01233318
18.670000,0.01322020
18.675000,0.01339871
18.680000,0.01369297
18.685000,0.00897209
18.690000,0.00808393
18.695000,0.00557956
18.700000,0.00112287
18.705000,0.00106773
18.710000,0.00217637
18.715000,0.00628603
18.720000,0.00671295
18.725000,0.00530511
18.730000,0.00707733
18.735000,0.01089716
18.740000,0.01419803
18.745000,0.01214432
18.750000,0.01152483
18.755000,0.00929353
18.760000,0.01756811
18.765000,0.02055700
18.770000,0.02439438
18.775000,0.01857823
18.780000,0.01874371
18.785000,0.02328281
18.790000,0.01625947
18.795000,0.01442251
18.800000,0.00488872
18.805000,0.01670869
18.810000,0.01627944
18.815000,0.01270604
18.820000,0.01521830
18.825000,0.01216869
18.830000,0.01365931
18.835000,0.01038982
18.840000,0.01404087
18.845000,0.00996082
18.850000,0.00943621
18.855000,0.00405058
18.860000,0.00385325
18.865000,0.00251942
18.870000,-0.00351582
18.875000,0.00354188
18.880000,0.00198979
18.885000,0.00131780
18.890000,0.00463273
18.895000,-0.00002746
18.900000,-0.00502207
18.905000,-0.00801318
18.910000,-0.00366862
18.915000,-0.00792938
18.920000,0.00283819
18.925000,0.00346961
18.930000,0.00466560
18.935000,0.00623851
18.940000,0.00319032
18.945000,0.00271808
18.950000,-0.00007443
18.955000,-0.00064550
18.960000,-0.00175643
18.965000,0.00399093
18.970000,0.00452109
18.975000,0.00430693
18.980000,0.00334711
18.985000,0.00006137
18.990000,-0.00383738
18.995000,-0.00468770
19.000000,0.00041477
19.005000,0.00230236
19.010000,-0.00036001
19.015000,-0.00356909
19.020000,-0.00472500
19.025000,-0.00046518
19.030000,0.00355011
19.035000,0.00179439
19.040000,-0.00077393
19.045000,0.00114036
19.050000,-0.00201050
19.055000,-0.00298173
19.060000,0.00346195
19.065000,0.00075946
19.070000,0.00114084
19.075000,0.00097799
19.080000,0.00448584
19.085000,0.00522323
19.090000,-0.00062315
19.095000,-0.00481482
19.100000,-0.00251053
19.105000,-0.00270420
19.110000,-0.00455372
19.115000,-0.00970632
19.120000,-0.00832288
19.125000,-0.00977464
19.130000,-0.00663650
19.135000,-0.00506698
19.140000,-0.00830428
19.145000,-0.01278506
19.150000,-0.01433439
19.155000,-0.01221237
19.160000,-0.00884947
19.165000,-0.01574923
19.170000,-0.00964050
19.175000,-0.00799213
19.180000,-0.00865222
19.185000,-0.01557387
19.190000,-0.01863861
19.195000,-0.01312399
19.200000,-0.01199410
19.205000,-0.01077224
19.210000,-0.01125371
19.215000,-0.01229828
19.220000,-0.01266583
19.225000,-0.00834904
19.230000,-0.00431295
19.235000,-0.00127842
19.240000,-0.00169373
19.245000,0.00030068
19.250000,0.00657935
19.255000,0.00999568
19.260000,0.01506345
19.265000,0.00951565
19.270000,0.00193910
19.275000,0.00507047
19.280000,0.00449658
19.285000,-0.00912715
19.290000,-0.00578294
19.295000,-0.00123478
19.300000,0.00021150
19.305000,0.00089895
19.310000,-0.00471031
19.315000,-0.00031591
19.320000,0.00931274
19.325000,0.01880325
19.330000,0.01832454
19.335000,0.01819617
19.340000,0.02037354
19.345000,0.01517066
19.350000,0.01239039
19.355000,0.01431600
19.360000,0.01456766
19.365000,0.01173777
19.370000,0.01062812
19.375000,0.00538803
19.380000,0.00338999
19.385000,0.00708350
19.390000,0.00415432
19.395000,0.00097677
19.400000,-0.00095447
19.405000,-0.00561300
19.410000,-0.00319921
19.415000,-0.00896741
19.420000,-0.01225890
19.425000,-0.01101142
19.430000,-0.01801998
19.435000,-0.01178752
19.440000,-0.00642487
19.445000,-0.00592218
19.450000,-0.00104223
19.455000,0.00022844
19.460000,0.00267461
19.465000,0.00690995
19.470000,0.01483913
19.475000,0.01528970
19.480000,0.02342775
19.485000,0.02663442
19.490000,0.03144199
19.495000,0.03030806
19.500000,0.03037298
19.505000,0.03705845
19.510000,0.03307120
19.515000,0.02701549
19.520000,0.03371715
19.525000,0.02447209
19.530000,0.02628051
19.535000,0.02205581
19.540000,0.01969274
19.545000,0.01159129
19.550000,0.00952503
19.555000,0.00338520
19.560000,0.00212438
19.565000,0.00274725
19.570000,-0.00334636
19.575000,-0.00052057
19.580000,0.00202448
19.585000,-0.00628830
19.590000,-0.00847128
19.595000,-0.01149649
19.600000,0.00103387
19.605000,0.00057368
19.610000,-0.00485243
19.615000,-0.00443408
19.620000,-0.00924167
19.625000,-0.01187872
19.630000,-0.00702050
19.635000,-0.00696692
19.640000,-0.00644845
19.645000,-0.00242065
19.650000,0.00458950
19.655000,0.00552899
19.660000,0.00137525
19.665000,0.00102266
19.670000,0.00199517
19.675000,0.00132084
19.680000,0.00352641
19.685000,0.00073292
19.690000,0.00709013
19.695000,0.00849790
19.700000,0.00240845
19.705000,0.00224940
19.710000,0.00458702
19.715000,0.00580016
19.720000,0.01088795
19.725000,0.00673907
19.730000,0.00089500
19.735000,0.00365960
19.740000,0.00185619
19.745000,0.00032572
19.750000,0.00307885
19.755000,-0.00058295
19.760000,-0.00536845
19.765000,-0.00926600
19.770000,-0.00659780
19.775000,-0.00696896
19.780000,-0.00932816
19.785000,-0.01614647
19.790000,-0.01317819
19.795000,-0.01628967
19.800000,-0.01333703
19.805000,-0.01412400
19.810000,-0.01240897
19.815000,-0.01413964
19.820000,-0.01220089
19.825000,-0.01855735
19.830000,-0.02016390
19.835000,-0.01723470
19.840000,-0.01112064
19.845000,-0.00864872
19.850000,-0.01021072
19.855000,-0.01149971
19.860000,-0.01028542
19.865000,-0.01345386
19.870000,-0.00897680
19.875000,-0.00138424
19.880000,-0.00256973
19.885000,-0.00946224
19.890000,-0.01127829
19.895000,-0.01106602
19.900000,-0.01205525
19.905000,-0.00701357
19.910000,-0.00290834
19.915000,-0.00505778
19.920000,-0.00045472
19.925000,0.00555429
19.930000,0.00021762
19.935000,-0.00021918
19.940000,0.00052989
19.945000,0.00551752
19.950000,0.00046340
19.955000,-0.00036890
19.960000,-0.00241427
19.965000,-0.00498848
19.970000,-0.00525497
19.975000,-0.00240025
19.980000,-0.00004345
19.985000,0.00448292
19.990000,0.00285528
19.995000,0.00336048
20.000000,0.00505947
20.005000,0.00967350
20.010000,0.00644270
20.015000,0.00627053
20.020000,0.00287091
20.025000,0.00398061
20.030000,-0.00119626
20.035000,-0.00500933
20.040000,-0.00478226
20.045000,-0.00818373
20.050000,-0.00687235
20.055000,-0.00926608
20.060000,-0.01622555
20.065000,-0.01781622
20.070000,-0.01359061
20.075000,-0.01164197
20.080000,-0.00921331
20.085000,-0.01734185
20.090000,-0.01805162
20.095000,-0.01518231
20.100000,-0.01506872
20.105000,-0.01155824
20.110000,-0.00914376
20.115000,-0.01009870
20.120000,-0.00627051
20.125000,-0.00091157
20.130000,0.00191840
20.135000,0.00425431
20.140000,0.00072139
20.145000,0.00149103
20.150000,0.00257040
20.155000,-0.00031111
20.160000,-0.00109830
20.165000,-0.00285786
20.170000,0.00119094
20.175000,-0.00177608
20.180000,-0.00089260
20.185000,-0.00083262
20.190000,0.00098386
20.195000,0.00093290
20.200000,-0.00169439
20.205000,-0.00077216
20.210000,0.00526263
20.215000,0.00656337
20.220000,0.00952776
20.225000,0.00434068
20.230000,0.00960660
20.235000,0.01282427
20.240000,0.01191522
20.245000,0.01344739
20.250000,0.01794844
20.255000,0.01684882
20.260000,0.01263295
20.265000,0.01428146
20.270000,0.01265202
20.275000,0.01329838
20.280000,0.01140583
20.285000,0.00595369
20.290000,0.00384813
20.295000,0.00481849
20.300000,0.00088161
20.305000,0.00525172
20.310000,-0.00138041
20.315000,-0.00436957
20.320000,-0.00380141
20.325000,-0.00344777
20.330000,-0.00128537
20.335000,-0.00104633
20.340000,0.00347783
20.345000,0.00168704
20.350000,0.00312029
20.355000,0.00081146
20.360000,0.00391773
20.365000,0.00294484
20.370000,0.00171321
20.375000,0.00138884
20.380000,-0.00153643
20.385000,-0.00278781
20.390000,-0.00750281
20.395000,-0.00826618
20.400000,-0.00829008
20.405000,-0.00621013
20.410000,-0.00725239
20.415000,-0.01072158
20.420000,-0.01044119
20.425000,-0.01172965
20.430000,-0.01383990
20.435000,-0.00824900
20.440000,-0.00847112
20.445000,0.00025966
20.450000,-0.00060956
20.455000,-0.00344428
20.460000,-0.00386408
20.465000,-0.00590293
20.470000,-0.00338166
20.475000,-0.00451774
20.480000,-0.00408203
20.485000,-0.00146726
20.490000,-0.00149819
20.495000,-0.00069274
20.500000,-0.00213481
20.505000,0.00075471
20.510000,0.00561634
20.515000,0.00498691
20.520000,0.00221828
20.525000,0.00260469
20.530000,0.00746189
20.535000,0.00672447
20.540000,0.01060636
20.545000,0.00783385
20.550000,0.00706915
20.555000,0.00964710
20.560000,0.01000153
20.565000,0.00832090
20.570000,0.01272504
20.575000,0.01201319
20.580000,0.01173370
20.585000,0.01040269
20.590000,0.00746447
20.595000,0.00745255
20.600000,0.01042636
20.605000,0.00942123
20.610000,0.01216333
20.615000,0.00904210
20.620000,0.00893380
20.625000,0.01003529
20.630000,0.01068895
20.635000,0.00941706
20.640000,0.00344411
20.645000,0.00252139
20.650000,0.00447616
20.655000,0.00565697
20.660000,0.00479691
20.665000,0.00792380
20.670000,0.00439256
20.675000,0.00500082
20.680000,0.00891840
20.685000,0.01245847
20.690000,0.01689361
20.695000,0.01255133
20.700000,0.01056846
20.705000,0.01014586
20.710000,0.01147223
20.715000,0.00740803
20.720000,0.00744073
20.725000,0.00448539
20.730000,0.00357709
20.735000,-0.00125710
20.740000,0.00003773
20.745000,-0.00541197
20.750000,-0.00452703
20.755000,-0.00796197
20.760000,-0.01003876
20.765000,-0.00831313
20.770000,-0.00736672
20.775000,-0.01049774
20.780000,-0.01647482
20.785000,-0.01538768
20.790000,-0.01424568
20.795000,-0.01757012
20.800000,-0.01211982
20.805000,-0.00921110
20.810000,-0.01251908
20.815000,-0.00950483
20.820000,-0.01240078
20.825000,-0.00759688
20.830000,-0.00264235
20.835000,0.00233545
20.840000,-0.00072865
20.845000,-0.00134041
20.850000,-0.00434244
20.855000,-0.00643394
20.860000,-0.00066236
20.865000,-0.00003716
20.870000,-0.00042336
20.875000,-0.00066425
20.880000,-0.00257686
20.885000,-0.00368404
20.890000,-0.00201732
20.895000,-0.00252547
20.900000,-0.00321564
20.905000,-0.00338390
20.910000,-0.00281414
20.915000,-0.00295738
20.920000,-0.00392440
20.925000,-0.00468136
20.930000,-0.00316891
20.935000,-0.00372541
20.940000,-0.00392523
20.945000,-0.00528679
20.950000,-0.00512240
20.955000,-0.00340961
20.960000,-0.00762878
20.965000,-0.00664925
20.970000,-0.00458564
20.975000,-0.00412328
20.980000,-0.00528649
20.985000,-0.00247644
20.990000,0.00026566
20.995000,-0.00176711
21.000000,-0.00036427
21.005000,0.00040750
21.010000,-0.00449598
21.015000,-0.00332758
21.020000,-0.00648813
21.025000,-0.00599517
21.030000,-0.00922696
21.035000,-0.00739572
21.040000,-0.00110190
21.045000,-0.00239176
21.050000,-0.00441107
21.055000,-0.00797498
21.060000,-0.00997933
21.065000,-0.00683252
21.070000,-0.00621700
21.075000,-0.00992528
21.080000,-0.00987586
21.085000,-0.01015594
21.090000,-0.00800715
21.095000,-0.00859193
21.100000,-0.00698395
21.105000,-0.00664290
21.110000,-0.01014343
21.115000,-0.01193171
21.120000,-0.00796890
21.125000,-0.00642961
21.130000,-0.00535726
21.135000,-0.00482651
21.140000,-0.00819073
21.145000,-0.00816586
21.150000,-0.00645641
21.155000,-0.00407871
21.160000,-0.00105526
21.165000,0.00027282
21.170000,0.00202075
21.175000,0.00094787
21.180000,0.00457763
21.185000,0.00240208
21.190000,0.00336382
21.195000,0.00286415
21.200000,0.00594270
21.205000,0.00558419
21.210000,0.00726403
21.215000,0.00546235
21.220000,0.00815487
21.225000,0.01017380
21.230000,0.01348926
21.235000,0.01231492
21.240000,0.01394006
21.245000,0.01500309
21.250000,0.01701558
21.255000,0.01793303
21.260000,0.01749281
21.265000,0.01929126
21.270000,0.01206977
21.275000,0.01055063
21.280000,0.00784605
21.285000,0.00986508
21.290000,0.00872686
21.295000,0.00977200
21.300000,0.00939612
21.305000,0.01120164
21.310000,0.01231469
21.315000,0.01149214
21.320000,0.01184232
21.325000,0.01102512
21.330000,0.00919463
21.335000,0.00959079
21.340000,0.01236719
21.345000,0.01344986
21.350000,0.01072979
21.355000,0.01181440
21.360000,0.00910507
21.365000,0.00153568
21.370000,-0.00112777
21.375000,-0.00114121
21.380000,-0.00475017
21.385000,-0.00449870
21.390000,-0.00201426
21.395000,-0.00238589
21.400000,-0.00155624
21.405000,-0.00234341
21.410000,-0.00771518
21.415000,-0.00703020
21.420000,-0.00854754
21.425000,-0.00765479
21.430000,-0.01174626
21.435000,-0.01089359
21.440000,-0.00923275
21.445000,-0.00570098
21.450000,-0.00485435
21.455000,-0.00741958
21.460000,-0.00688674
21.465000,-0.01070071
21.470000,-0.01422920
21.475000,-0.01286564
21.480000,-0.01082227
21.485000,-0.00957021
21.490000,-0.00620374
21.495000,-0.00380395
21.500000,-0.00200649
21.505000,-0.00511799
21.510000,-0.00606435
21.515000,-0.00508001
21.520000,-0.00763977
21.525000,-0.00960622
21.530000,-0.01214845
21.535000,-0.01272348
21.540000,-0.01141557
21.545000,-0.00794285
21.550000,-0.00706940
21.555000,-0.00707184
21.560000,-0.00855618
21.565000,-0.00492200
21.570000,-0.00369762
21.575000,-0.00152469
21.580000,-0.00322318
21.585000,-0.00532001
21.590000,-0.00413735
21.595000,-0.00330462
21.600000,-0.00015010
21.605000,-0.00113539
21.610000,-0.00121569
21.615000,-0.00189914
21.620000,0.00073715
21.625000,-0.00065008
21.630000,0.00134345
21.635000,0.00148960
21.640000,0.00289131
21.645000,0.00589058
21.650000,0.00697206
21.655000,0.01094641
21.660000,0.01141495
21.665000,0.00726244
21.670000,0.00782615
21.675000,0.00711490
21.680000,0.00503050
21.685000,0.00439155
21.690000,0.00234423
21.695000,0.00308782
21.700000,0.00349300
21.705000,0.00513511
21.710000,0.00615537
21.715000,0.00715383
21.720000,0.00390756
21.725000,0.00304653
21.730000,-0.00122740
21.735000,-0.00008753
21.740000,-0.00021974
21.745000,0.00022715
21.750000,-0.00009751
21.755000,0.00041460
21.760000,-0.00387634
21.765000,-0.00316184
21.770000,0.00044788
21.775000,0.00112499
21.780000,0.00009314
21.785000,0.00271097
21.790000,0.00319799
21.795000,0.00375139
21.800000,0.00752610
21.805000,0.00806963
21.810000,0.00632033
21.815000,0.00421852
21.820000,0.00613030
21.825000,0.00244012
21.830000,0.00113666
21.835000,-0.00045703
21.840000,0.00136212
21.845000,0.00071229
21.850000,0.00086832
21.855000,-0.00307492
21.860000,-0.00413560
21.865000,-0.00418371
21.870000,-0.00424040
21.875000,-0.00418677
21.880000,-0.00294296
21.885000,-0.00240983
21.890000,0.00025999
21.895000,-0.00084213
21.900000,-0.00110386
21.905000,-0.00198687
21.910000,0.00111527
21.915000,0.00352337
21.920000,0.00071684
21.925000,-0.00187971
21.930000,-0.00009076
21.935000,0.00186932
21.940000,0.00278726
21.945000,-0.00024169
21.950000,-0.00141414
21.955000,-0.00269260
21.960000,-0.00315605
21.965000,-0.00343833
21.970000,-0.00649831
21.975000,-0.00758028
21.980000,-0.00833237
21.985000,-0.01202676
21.990000,-0.00825996
21.995000,-0.00461740
22.000000,-0.00594597
22.005000,-0.00662331
22.010000,-0.00721147
22.015000,-0.00825054
22.020000,-0.00671312
22.025000,-0.00835231
22.030000,-0.00605391
22.035000,-0.00441735
22.040000,-0.00405975
22.045000,0.00002969
22.050000,0.00183687
22.055000,0.00125307
22.060000,0.00099534
22.065000,0.00330613
22.070000,0.00183705
22.075000,-0.00011804
22.080000,0.00152501
22.085000,0.00294156
22.090000,0.00151725
22.095000,0.00512140
22.100000,0.00421247
22.105000,0.00602088
22.110000,0.00669688
22.115000,0.00491864
22.120000,0.00448823
22.125000,-0.00032033
22.130000,0.00148342
22.135000,0.00151350
22.140000,0.00319288
22.145000,0.00146870
22.150000,0.00100670
22.155000,-0.00164744
22.160000,-0.00300600
22.165000,-0.00150959
22.170000,-0.00051974
22.175000,0.00193746
22.180000,0.00377999
22.185000,0.00389627
22.190000,-0.00093599
22.195000,0.00169344
22.200000,0.00197431
22.205000,0.00764068
22.210000,0.01071283
22.215000,0.01138675
22.220000,0.01126650
22.225000,0.01014441
22.230000,0.00759955
22.235000,0.00596567
22.240000,0.00541751
22.245000,0.00303348
22.250000,0.00213406
22.255000,0.00375578
22.260000,0.00156867
22.265000,0.00087929
22.270000,0.00007721
22.275000,0.00009980
22.280000,-0.00180468
22.285000,-0.00271818
22.290000,-0.00693062
22.295000,-0.00714958
22.300000,-0.00579622
22.305000,-0.00445855
22.310000,-0.00238834
22.315000,-0.00417841
22.320000,-0.00354560
22.325000,-0.00323852
22.330000,-0.00356937
22.335000,-0.00285217
22.340000,-0.00259438
22.345000,-0.00408698
22.350000,-0.00100144
22.355000,0.00192546
22.360000,-0.00024380
22.365000,0.00080685
22.370000,-0.00030816
22.375000,0.00116705
22.380000,-0.00019467
22.385000,-0.00218655
22.390000,-0.00120055
22.395000,-0.00203738
22.400000,-0.00148771
22.405000,-0.00214132
22.410000,-0.00390751
22.415000,-0.00815301
22.420000,-0.00604700
22.425000,-0.00516035
22.430000,-0.00856289
22.435000,-0.00999530
22.440000,-0.00990584
22.445000,-0.00711894
22.450000,-0.00545806
22.455000,-0.00368710
22.460000,-0.00267686
22.465000,-0.00240215
22.470000,-0.00190902
22.475000,-0.00093848
22.480000,-0.00175318
22.485000,-0.00502872
22.490000,-0.00404899
22.495000,-0.00405913
22.500000,-0.00629532
22.505000,-0.00629232
22.510000,-0.00394605
22.515000,-0.00513645
22.520000,-0.00531293
22.525000,-0.00570906
22.530000,-0.00676114
22.535000,-0.00748591
22.540000,-0.00735719
22.545000,-0.00538495
22.550000,-0.00476982
22.555000,-0.00293666
22.560000,-0.00295201
22.565000,-0.00247938
22.570000,-0.00479942
22.575000,-0.00370443
22.580000,-0.00188966
22.585000,-0.00149555
22.590000,0.00044989
22.595000,0.00255250
22.600000,0.00286583
22.605000,0.00366016
22.610000,0.00682363
22.615000,0.00539157
22.620000,0.00588409
22.625000,0.00867516
22.630000,0.00734082
22.635000,0.01010386
22.640000,0.00989349
22.645000,0.00837747
22.650000,0.00892686
22.655000,0.00976596
22.660000,0.00851748
22.665000,0.00839133
22.670000,0.00732408
22.675000,0.00595959
22.680000,0.00616243
22.685000,0.00728947
22.690000,0.00550715
22.695000,0.00481874
22.700000,0.00763701
22.705000,0.00803514
22.710000,0.00514317
22.715000,0.00590684
22.720000,0.00356565
22.725000,0.00075674
22.730000,0.00037525
22.735000,0.00229789
22.740000,0.00346457
22.745000,0.00535906
22.750000,0.00622739
22.755000,0.00522821
22.760000,0.00560517
22.765000,0.00792361
22.770000,0.01054360
22.775000,0.00740079
22.780000,0.00732810
22.785000,0.00571951
22.790000,0.00668484
22.795000,0.00720537
22.800000,0.00663909
22.805000,0.00498135
22.810000,0.00515024
22.815000,0.00452102
22.820000,0.00427213
22.825000,0.00357968
22.830000,0.00365818
22.835000,0.00325685
22.840000,0.00411865
22.845000,-0.00059892
22.850000,-0.00121515
22.855000,-0.00215950
22.860000,-0.00179801
22.865000,-0.00061671
22.870000,-0.00043913
22.875000,-0.00048128
22.880000,-0.00136469
22.885000,-0.00032568
22.890000,0.00237012
22.895000,0.00281385
22.900000,0.00293972
22.905000,0.00336374
22.910000,0.00228842
22.915000,0.00088526
22.920000,-0.00053682
22.925000,-0.00037251
22.930000,0.00062525
22.935000,0.00092963
22.940000,0.00030551
22.945000,0.00112506
22.950000,0.00047795
22.955000,0.00086358
22.960000,-0.00008400
22.965000,0.00035747
22.970000,-0.00113836
22.975000,-0.00357053
22.980000,-0.00273395
22.985000,-0.00058147
22.990000,-0.00127625
22.995000,-0.00504533
23.000000,-0.00321710
23.005000,-0.00289235
23.010000,0.00066791
23.015000,0.00280845
23.020000,0.00192556
23.025000,0.00178890
23.030000,0.00244166
23.035000,0.00143307
23.040000,0.00366732
23.045000,0.00446557
23.050000,0.00311081
23.055000,0.00496090
23.060000,0.00283448
23.065000,0.00353126
23.070000,0.00146551
23.075000,0.00279617
23.080000,0.00142546
23.085000,0.00049492
23.090000,0.00084437
23.095000,0.00123408
23.100000,0.00163482
23.105000,0.00166171
23.110000,0.00007058
23.115000,-0.00035361
23.120000,-0.00043441
23.125000,-0.00004837
23.130000,-0.00098197
23.135000,0.00005559
23.140000,-0.00065685
23.145000,-0.00164888
23.150000,-0.00303462
23.155000,-0.00438817
23.160000,-0.00574474
23.165000,-0.00650588
23.170000,-0.00419137
23.175000,-0.00400097
23.180000,-0.00128227
23.185000,-0.00375584
23.190000,-0.00244680
23.195000,-0.00136116
23.200000,-0.00367392
23.205000,-0.00324988
23.210000,-0.00282601
23.215000,-0.00211040
23.220000,-0.00286198
23.225000,-0.00206670
23.230000,-0.00048490
23.235000,-0.00184182
23.240000,-0.00227110
23.245000,-0.00128306
23.250000,-0.00246081
23.255000,-0.00109373
23.260000,-0.00098560
23.265000,0.00038046
23.270000,-0.00381605
23.275000,-0.00228402
23.280000,-0.00145689
23.285000,-0.00041094
23.290000,-0.00131993
23.295000,0.00110256
23.300000,0.00005613
23.305000,0.00138984
23.310000,0.00125469
23.315000,-0.00140131
23.320000,-0.00043081
23.325000,-0.00032956
23.330000,-0.00134134
23.335000,-0.00149453
23.340000,0.00236034
23.345000,0.00135187
23.350000,0.00267037
23.355000,0.00233586
23.360000,0.00248059
23.365000,0.00365092
23.370000,0.00474428
23.375000,0.00506045
23.380000,0.00342069
23.385000,0.00356956
23.390000,0.00362514
23.395000,0.00254885
23.400000,0.00087302
23.405000,0.00235764
23.410000,0.00056769
23.415000,0.00133530
23.420000,0.00014506
23.425000,0.00090469
23.430000,-0.00188733
23.435000,-0.00075862
23.440000,-0.00126000
23.445000,-0.00259332
23.450000,0.00006457
23.455000,-0.00006395
23.460000,0.00014127
23.465000,0.00026880
23.470000,0.00119653
23.475000,0.00036132
23.480000,0.00239955
23.485000,0.00116087
23.490000,0.00030764
23.495000,0.00047626
23.500000,0.00318500
23.505000,0.00235216
23.510000,0.00269177
23.515000,0.00191000
23.520000,0.00074207
23.525000,0.00098383
23.530000,0.00278808
23.535000,0.00085474
23.540000,0.00102615
23.545000,0.00156772
23.550000,0.00111163
23.555000,0.00055588
23.560000,-0.00060415
23.565000,-0.00123177
23.570000,-0.00203923
23.575000,-0.00083189
23.580000,-0.00166334
23.585000,-0.00127355
23.590000,0.00033303
23.595000,-0.00102028
23.600000,-0.00221463
23.605000,-0.00212878
23.610000,-0.00279491
23.615000,-0.00146835
23.620000,-0.00043010
23.625000,-0.00003220
23.630000,0.00147558
23.635000,0.00102561
23.640000,0.00109587
23.645000,0.00253268
23.650000,0.00547768
23.655000,0.00470828
23.660000,0.00406802
23.665000,0.00582495
23.670000,0.00561091
23.675000,0.00348512
23.680000,0.00379728
23.685000,0.00354341
23.690000,0.00348949
23.695000,0.00441544
23.700000,0.00349736
23.705000,0.00253803
23.710000,0.00141028
23.715000,0.00275674
23.720000,0.00291650
23.725000,-0.00058937
23.730000,0.00049414
23.735000,0.00088489
23.740000,-0.00276595
23.745000,-0.00073201
23.750000,0.00150836
23.755000,0.00150025
23.760000,0.00216080
23.765000,0.00149940
23.770000,0.00075170
23.775000,0.00206750
23.780000,0.00135750
23.785000,0.00063878
23.790000,0.00109187
23.795000,-0.00078645
23.800000,-0.00139949
23.805000,-0.00045898
23.810000,-0.00273017
23.815000,-0.00289384
23.820000,-0.00338602
23.825000,-0.00428275
23.830000,-0.00570068
23.835000,-0.00668370
23.840000,-0.00731335
23.845000,-0.00804917
23.850000,-0.00804619
23.855000,-0.00819800
23.860000,-0.00907113
23.865000,-0.00824307
23.870000,-0.00750300
23.875000,-0.00876924
23.880000,-0.00705061
23.885000,-0.00684563
23.890000,-0.00571516
23.895000,-0.00615980
23.900000,-0.00698565
23.905000,-0.00647066
23.910000,-0.00718353
23.915000,-0.00549684
23.920000,-0.00252896
23.925000,-0.00130503
23.930000,-0.00101470
23.935000,-0.00124318
23.940000,-0.00197310
23.945000,-0.00195065
23.950000,-0.00266405
23.955000,-0.00309955
23.960000,-0.00126711
23.965000,-0.00146918
23.970000,-0.00036615
23.975000,0.00101865
23.980000,0.00129600
23.985000,0.00181885
23.990000,0.00206267
23.995000,0.00113556
24.000000,0.00090078
24.005000,0.00171700
24.010000,0.00018516
24.015000,-0.00034934
24.020000,0.00018386
24.025000,0.00086493
24.030000,0.00091524
24.035000,0.00051855
24.040000,0.00099474
24.045000,0.00129621
24.050000,0.00131001
24.055000,0.00130730
24.060000,0.00163654
24.065000,0.00088242
24.070000,0.00197284
24.075000,0.00333045
24.080000,0.00291942
24.085000,0.00012151
24.090000,-0.00128886
24.095000,-0.00048038
24.100000,-0.00161059
24.105000,-0.00106198
24.110000,-0.00247199
24.115000,-0.00177131
24.120000,-0.00159709
24.125000,-0.00152961
24.130000,-0.00193353
24.135000,-0.00142090
24.140000,-0.00265994
24.145000,-0.00220526
24.150000,-0.00238570
24.155000,-0.00046026
24.160000,-0.00268392
24.165000,-0.00235102
24.170000,-0.00301382
24.175000,-0.00231567
24.180000,-0.00114964
24.185000,-0.00261436
24.190000,-0.00092256
24.195000,-0.00134218
24.200000,-0.00152227
24.205000,-0.00221334
24.210000,-0.00460505
24.215000,-0.00494714
24.220000,-0.00610608
24.225000,-0.00763675
24.230000,-0.00600933
24.235000,-0.00447269
24.240000,-0.00385839
24.245000,-0.00464536
24.250000,-0.00310736
24.255000,-0.00275559
24.260000,-0.00280205
24.265000,-0.00346713
24.270000,-0.00308077
24.275000,-0.00308294
24.280000,-0.00321638
24.285000,-0.00334059
24.290000,-0.00238485
24.295000,-0.00156742
24.300000,0.00006773
24.305000,-0.00013299
